temperature,humidity,smoke_gas_level,flame_detected,label
53.3,31.9,1724,1,Fire Emergency
65.2,16.7,1385,1,Fire Emergency
80.4,29.3,2184,1,Fire Emergency
69.6,37.3,947,1,Fire Emergency
59.6,18.9,1356,1,Fire Emergency
49.4,12.6,990,1,Fire Emergency
72.6,11.2,951,1,Fire Emergency
50.6,11.9,959,1,Fire Emergency
49.9,29,1233,1,Fire Emergency
80.7,13.5,1058,1,Fire Emergency
47.1,17.9,1303,1,Fire Emergency
78.5,20.1,1267,0,Fire Emergency
53.4,10.6,1726,1,Fire Emergency
61.9,41.2,945,1,Fire Emergency
67.2,25.2,2131,1,Fire Emergency
51.1,21.8,1627,1,Fire Emergency
65.3,44.3,1563,1,Fire Emergency
66,26.9,2077,1,Fire Emergency
50.3,42.3,2157,1,Fire Emergency
75.6,16.5,1372,1,Fire Emergency
75.1,12.4,1976,1,Fire Emergency
61.8,44.8,1664,1,Fire Emergency
65.3,14.3,2196,1,Fire Emergency
51.1,32.8,1256,1,Fire Emergency
71.6,26.8,1392,1,Fire Emergency
76.1,17.4,1479,1,Fire Emergency
49.4,23,2095,1,Fire Emergency
82,15.3,1377,1,Fire Emergency
47.8,29.1,1835,1,Fire Emergency
65.3,25.2,1433,1,Fire Emergency
60.6,19.8,1632,1,Fire Emergency
64.5,25.6,1043,1,Fire Emergency
71,18.8,1184,1,Fire Emergency
77.3,27.6,1711,1,Fire Emergency
69.9,13.6,916,1,Fire Emergency
48,13.2,1297,1,Fire Emergency
75.3,31.9,1405,1,Fire Emergency
82.2,16.6,1169,1,Fire Emergency
47.8,40.3,1509,1,Fire Emergency
70.9,11.6,1208,1,Fire Emergency
55.5,25.3,2001,1,Fire Emergency
82.3,12.9,1633,1,Fire Emergency
81.9,16.2,1501,1,Fire Emergency
61.9,22.7,1469,1,Fire Emergency
84,17.2,1737,1,Fire Emergency
47.3,27.6,1617,1,Fire Emergency
46.8,44.6,1180,0,Fire Emergency
46.4,14.4,2063,1,Fire Emergency
79.7,22.2,1922,1,Fire Emergency
54.7,32.1,1455,1,Fire Emergency
47.5,38.8,1793,1,Fire Emergency
74,38.1,1950,1,Fire Emergency
62.1,15.9,1582,1,Fire Emergency
61,23.1,1689,1,Fire Emergency
80.4,23.5,1718,0,Fire Emergency
79.7,31.8,1589,1,Fire Emergency
56.3,41,1600,1,Fire Emergency
68,38,973,1,Fire Emergency
76.1,43.9,1939,1,Fire Emergency
77.6,37.9,1857,1,Fire Emergency
52.2,27.8,1567,1,Fire Emergency
69,25.8,1130,1,Fire Emergency
74.7,10.9,1877,1,Fire Emergency
45.1,26.9,1950,1,Fire Emergency
56.7,41.2,1511,1,Fire Emergency
55.6,35.7,1070,1,Fire Emergency
49.5,16.4,1764,1,Fire Emergency
68,23,2128,1,Fire Emergency
71,23.5,1894,1,Fire Emergency
49.4,33.2,1154,1,Fire Emergency
73.3,11.7,1334,1,Fire Emergency
47,16.9,1343,1,Fire Emergency
51.5,22.6,2125,0,Fire Emergency
58.1,41.3,2172,1,Fire Emergency
60.1,41,1883,1,Fire Emergency
76.5,36.1,2089,1,Fire Emergency
48.3,33.2,1173,1,Fire Emergency
73.7,25.7,1327,1,Fire Emergency
72.8,32.4,1074,1,Fire Emergency
61,30.4,1652,0,Fire Emergency
78.6,22.9,1250,1,Fire Emergency
62.1,10.7,1887,1,Fire Emergency
61.3,21.1,2175,1,Fire Emergency
81.2,37.2,956,0,Fire Emergency
50.3,43.7,1507,1,Fire Emergency
84.5,35.4,1649,1,Fire Emergency
46.3,20.9,1198,1,Fire Emergency
75.4,36.7,961,1,Fire Emergency
57.3,39.5,1652,1,Fire Emergency
64.1,34.5,2124,1,Fire Emergency
81.2,25.9,1169,1,Fire Emergency
63.8,13.6,1842,0,Fire Emergency
68.8,16,1009,1,Fire Emergency
49.6,16.8,2104,1,Fire Emergency
76.7,29.5,1137,1,Fire Emergency
76.6,12.4,2192,1,Fire Emergency
55.8,16.4,2092,1,Fire Emergency
52.9,31.9,1529,1,Fire Emergency
45.9,24.1,1524,1,Fire Emergency
65.8,16.1,1217,0,Fire Emergency
68.5,20.8,1022,1,Fire Emergency
72.1,31.4,1786,1,Fire Emergency
81.6,26.2,1712,0,Fire Emergency
65.7,38.9,1253,1,Fire Emergency
63.5,29.6,1069,1,Fire Emergency
52.5,33.1,1838,0,Fire Emergency
72.5,32.8,1438,1,Fire Emergency
73.5,23.8,1676,1,Fire Emergency
57.5,18.9,1587,1,Fire Emergency
84,24.2,2158,1,Fire Emergency
65.1,38.1,1093,1,Fire Emergency
45,29.7,2091,1,Fire Emergency
50.3,32.6,992,0,Fire Emergency
46.8,43.6,1863,0,Fire Emergency
68.5,14.3,2068,1,Fire Emergency
52.9,44,1421,1,Fire Emergency
79.7,10.2,1690,1,Fire Emergency
56.8,37.7,2018,1,Fire Emergency
68.7,26.4,1917,1,Fire Emergency
65.5,44.5,2162,1,Fire Emergency
74.3,17.6,1652,1,Fire Emergency
57.9,32.3,1645,1,Fire Emergency
65.5,31,2063,1,Fire Emergency
65.3,42.9,1502,1,Fire Emergency
61.1,32,2029,0,Fire Emergency
83.2,32.9,2072,1,Fire Emergency
76.4,10.6,1376,1,Fire Emergency
52.1,22.5,1441,1,Fire Emergency
51.1,37.1,1283,0,Fire Emergency
60.7,21.7,1158,1,Fire Emergency
62.4,18.9,1874,1,Fire Emergency
80.8,10.3,1610,1,Fire Emergency
45.3,18.8,2178,1,Fire Emergency
49.7,44.2,1121,1,Fire Emergency
57.6,18.3,1268,1,Fire Emergency
55.9,44.9,1130,1,Fire Emergency
52.4,20.3,1810,1,Fire Emergency
70.8,26.9,1080,1,Fire Emergency
62.2,32.4,1628,1,Fire Emergency
81.2,17.2,1481,1,Fire Emergency
63.8,35,1639,0,Fire Emergency
59.9,28.6,1526,1,Fire Emergency
69.1,17.5,1767,1,Fire Emergency
47,41.2,2143,1,Fire Emergency
48.1,30.7,1564,1,Fire Emergency
57.3,38.4,909,1,Fire Emergency
49.5,42,1492,1,Fire Emergency
61.7,26.4,1128,1,Fire Emergency
76.6,27.7,1988,1,Fire Emergency
62.1,18.8,1920,1,Fire Emergency
77.5,28.4,1071,1,Fire Emergency
77.6,44.3,924,1,Fire Emergency
72.4,14.3,1711,1,Fire Emergency
72.8,39.6,1511,1,Fire Emergency
73.3,11.5,1958,1,Fire Emergency
48.1,10.1,1885,1,Fire Emergency
46.6,29.6,1378,1,Fire Emergency
47.2,23.9,911,1,Fire Emergency
77.3,40.1,1926,1,Fire Emergency
72.2,30.2,1824,1,Fire Emergency
80.9,42.1,1932,1,Fire Emergency
78.8,40.2,1435,0,Fire Emergency
46.4,16.3,2007,1,Fire Emergency
62.5,21.4,1647,1,Fire Emergency
75.7,44.9,1409,1,Fire Emergency
69.5,26.6,1528,1,Fire Emergency
49.6,37.9,1556,1,Fire Emergency
47.2,34,2171,1,Fire Emergency
58.3,33.9,1630,1,Fire Emergency
53.4,26.2,1276,1,Fire Emergency
50.9,24.8,1561,1,Fire Emergency
66.9,31.8,1405,1,Fire Emergency
56.4,44.3,919,1,Fire Emergency
52.4,26,1572,1,Fire Emergency
62.4,27.8,1134,1,Fire Emergency
59.3,30.1,2054,1,Fire Emergency
53,35.2,969,1,Fire Emergency
75.6,24.5,1678,1,Fire Emergency
73.4,17.5,1038,1,Fire Emergency
83.6,31.2,1861,1,Fire Emergency
61.4,10.8,1619,1,Fire Emergency
71.9,20.3,2129,1,Fire Emergency
51.6,14.9,1842,1,Fire Emergency
56.3,18.5,1964,1,Fire Emergency
66.4,15.6,1778,1,Fire Emergency
67.8,32.2,1832,1,Fire Emergency
60.3,34.9,2166,0,Fire Emergency
59,21.5,1493,1,Fire Emergency
75.8,34.1,1727,1,Fire Emergency
45.9,38.4,1780,0,Fire Emergency
76,16.2,1665,1,Fire Emergency
72.6,41.4,928,1,Fire Emergency
60.9,28.7,1751,1,Fire Emergency
82.3,42,2098,1,Fire Emergency
57.2,33.9,1801,0,Fire Emergency
57.9,44.1,1583,1,Fire Emergency
72.3,41.4,2114,1,Fire Emergency
69.2,26.9,1617,1,Fire Emergency
64.3,37,965,1,Fire Emergency
46.8,13.2,1131,1,Fire Emergency
72.6,27.8,1646,1,Fire Emergency
71.9,32.7,2066,1,Fire Emergency
75.7,40.1,938,1,Fire Emergency
49.8,35,1658,1,Fire Emergency
71.1,36.2,2124,1,Fire Emergency
83.5,24.9,2019,0,Fire Emergency
84.3,42.6,1321,1,Fire Emergency
79.5,28.5,1848,1,Fire Emergency
65.3,17.2,1255,1,Fire Emergency
61,34.8,1116,1,Fire Emergency
85,12.7,1977,1,Fire Emergency
63.1,17.5,1685,1,Fire Emergency
52.5,18.7,1864,1,Fire Emergency
51,23.4,1582,1,Fire Emergency
70.9,33.1,1986,1,Fire Emergency
58,35.7,2191,1,Fire Emergency
50.3,38.5,1980,0,Fire Emergency
62.7,36.9,1420,0,Fire Emergency
68.4,41.8,1935,1,Fire Emergency
68.9,14,1498,1,Fire Emergency
58.1,29.5,2167,1,Fire Emergency
76.5,25.2,982,1,Fire Emergency
72.3,10.4,1118,1,Fire Emergency
79.9,24.8,1821,1,Fire Emergency
48.4,30.6,1698,1,Fire Emergency
60.3,34.2,1322,1,Fire Emergency
79,37.9,1827,1,Fire Emergency
68.5,32.4,1764,1,Fire Emergency
53,12.4,1439,1,Fire Emergency
75.4,23.3,1487,1,Fire Emergency
75.1,34.7,1200,1,Fire Emergency
69,33.1,992,1,Fire Emergency
53,28.6,1939,1,Fire Emergency
65.1,38.8,1401,1,Fire Emergency
54.3,29.5,1894,0,Fire Emergency
73.8,38.7,1600,1,Fire Emergency
58.8,32.3,1603,1,Fire Emergency
45.4,42.9,1553,1,Fire Emergency
50.5,42,2051,1,Fire Emergency
63.4,41.2,1962,1,Fire Emergency
74.1,29.4,958,1,Fire Emergency
78.6,33,939,1,Fire Emergency
72.3,37.2,1598,1,Fire Emergency
69.6,26.2,2171,0,Fire Emergency
51.7,16.6,1013,0,Fire Emergency
49.7,19.3,1095,1,Fire Emergency
46.2,13.3,2031,1,Fire Emergency
82.5,34.8,1129,1,Fire Emergency
74.6,30.1,1241,1,Fire Emergency
76,27,1161,1,Fire Emergency
69.2,15.7,1058,1,Fire Emergency
61.1,20.4,1018,1,Fire Emergency
82.5,43.3,1560,1,Fire Emergency
77.2,39.8,993,1,Fire Emergency
61.1,37.5,931,1,Fire Emergency
76.5,25.6,1472,0,Fire Emergency
69.1,16.9,1505,1,Fire Emergency
53,38.4,1107,1,Fire Emergency
84.5,24,1366,0,Fire Emergency
50.8,42.2,2013,1,Fire Emergency
45.1,16.8,1743,0,Fire Emergency
53.1,41.7,1594,1,Fire Emergency
65.1,38,1894,0,Fire Emergency
63.4,25.9,2072,1,Fire Emergency
73.9,15.2,1717,1,Fire Emergency
78.3,11.8,1516,1,Fire Emergency
76.7,38.8,1267,1,Fire Emergency
64.8,14.1,1311,1,Fire Emergency
82.2,20.2,1867,1,Fire Emergency
76.9,25.9,1903,1,Fire Emergency
71.6,30.3,1597,1,Fire Emergency
46.8,16,1191,1,Fire Emergency
64.9,16.9,1200,0,Fire Emergency
56.6,32.8,2070,0,Fire Emergency
73.8,28.2,1152,1,Fire Emergency
69.9,14.4,1410,1,Fire Emergency
64.4,19.8,976,1,Fire Emergency
73.4,20.9,1375,1,Fire Emergency
60.1,42.6,1604,1,Fire Emergency
65.6,12.6,1006,1,Fire Emergency
69,36.2,2083,1,Fire Emergency
80.5,21.2,1151,1,Fire Emergency
60.7,37.7,2031,1,Fire Emergency
55.4,23.8,997,1,Fire Emergency
52.5,15.3,2089,1,Fire Emergency
49.5,11.9,1973,1,Fire Emergency
78.3,43.6,1705,1,Fire Emergency
49.4,32.6,1467,1,Fire Emergency
62.6,30,1912,1,Fire Emergency
53.7,13.3,1549,1,Fire Emergency
48.5,37.3,1911,0,Fire Emergency
62.6,13.2,912,0,Fire Emergency
79.2,10.2,987,1,Fire Emergency
51.4,21.1,1562,1,Fire Emergency
81.9,35.3,1506,0,Fire Emergency
73,39.2,1122,1,Fire Emergency
59.3,17.8,1986,1,Fire Emergency
69.6,17,1315,1,Fire Emergency
71.1,36.2,1780,1,Fire Emergency
56.1,41.8,1870,1,Fire Emergency
83.1,32.2,1555,1,Fire Emergency
68.2,12.5,1532,1,Fire Emergency
47.5,18.2,2140,1,Fire Emergency
70.1,30.1,1503,1,Fire Emergency
69.3,11.1,1628,1,Fire Emergency
55.2,21.2,1380,1,Fire Emergency
72.4,44.1,1827,1,Fire Emergency
70.6,16.2,1250,1,Fire Emergency
84.1,35.4,2166,1,Fire Emergency
58.2,12.3,1115,1,Fire Emergency
74.5,34.9,1712,1,Fire Emergency
54.8,38.9,1502,1,Fire Emergency
56.4,24.8,1842,1,Fire Emergency
58.9,28.5,1533,1,Fire Emergency
55.6,39.6,1443,1,Fire Emergency
59.3,12.6,1530,1,Fire Emergency
83.6,42.9,1572,0,Fire Emergency
69,23.9,2103,1,Fire Emergency
79.7,19.6,1523,1,Fire Emergency
72.8,44.6,1435,1,Fire Emergency
65.5,32.2,1063,1,Fire Emergency
63,10.9,1764,1,Fire Emergency
54.5,22,1939,1,Fire Emergency
71,29.6,2107,1,Fire Emergency
54.1,35.8,1443,1,Fire Emergency
57.3,29.6,1523,1,Fire Emergency
64.9,16.4,1389,1,Fire Emergency
47,43.1,2115,1,Fire Emergency
62.4,29.5,1021,1,Fire Emergency
83,19.4,1467,0,Fire Emergency
56,12.4,1765,1,Fire Emergency
69,25.5,2060,1,Fire Emergency
58.8,38.6,1309,0,Fire Emergency
67.8,13.7,1619,0,Fire Emergency
51.2,18.4,1836,1,Fire Emergency
71,30.7,1417,1,Fire Emergency
61.3,28.2,963,1,Fire Emergency
63.7,17.2,1827,0,Fire Emergency
57,26.8,938,1,Fire Emergency
80.7,17.8,1274,1,Fire Emergency
56.6,12.4,1847,1,Fire Emergency
70.2,44.2,1820,1,Fire Emergency
45.2,14.9,1637,1,Fire Emergency
66.9,15.9,1276,1,Fire Emergency
71.8,23,2003,1,Fire Emergency
60.8,38,1993,1,Fire Emergency
49.1,22.4,1755,1,Fire Emergency
48.1,21,976,0,Fire Emergency
83,33.3,2170,1,Fire Emergency
79.5,15.8,1762,1,Fire Emergency
77.5,35.2,1013,1,Fire Emergency
70.5,10.1,1435,1,Fire Emergency
52.6,22,1639,1,Fire Emergency
60,17.4,1758,1,Fire Emergency
54.1,30.6,1069,1,Fire Emergency
57.7,31.6,1225,1,Fire Emergency
48.3,32.2,1888,1,Fire Emergency
52.6,34.8,1970,1,Fire Emergency
73.4,24.6,1243,1,Fire Emergency
73.6,28,1553,1,Fire Emergency
82.7,28.4,2072,1,Fire Emergency
74.8,28.8,1625,1,Fire Emergency
45.2,27.1,1360,1,Fire Emergency
46.4,23.6,1048,1,Fire Emergency
63.8,23.9,1217,1,Fire Emergency
54.7,28.5,2124,1,Fire Emergency
65.8,12.2,1956,0,Fire Emergency
82.8,44.5,1908,1,Fire Emergency
48.4,11,1331,1,Fire Emergency
73.6,28.1,2129,1,Fire Emergency
48.1,10.7,2040,1,Fire Emergency
59.2,29.2,1514,1,Fire Emergency
57.1,12.3,1164,1,Fire Emergency
55.8,27.5,2016,1,Fire Emergency
68.4,24.7,1176,1,Fire Emergency
74,31,1933,1,Fire Emergency
73.5,32.4,1147,1,Fire Emergency
47.3,21.2,1528,0,Fire Emergency
63,34.5,2105,1,Fire Emergency
71.1,18.3,1067,0,Fire Emergency
68.6,27.2,1754,1,Fire Emergency
76.4,26,1474,1,Fire Emergency
51.8,42.1,1171,1,Fire Emergency
57.2,19.1,1966,1,Fire Emergency
54,40.1,2189,1,Fire Emergency
59.3,26.3,1244,0,Fire Emergency
68.3,18.7,2027,1,Fire Emergency
67.9,32.3,1892,1,Fire Emergency
56.6,18.4,1022,1,Fire Emergency
82.7,42,1205,1,Fire Emergency
53,31.1,1985,1,Fire Emergency
49.5,16.6,1743,1,Fire Emergency
80.2,25.7,2197,1,Fire Emergency
54.9,24.5,1698,1,Fire Emergency
54.1,33.7,1285,1,Fire Emergency
68.7,40.5,918,1,Fire Emergency
51.2,40.2,905,1,Fire Emergency
51.7,30.5,1597,1,Fire Emergency
70,35.8,1568,1,Fire Emergency
70.3,14.4,2029,1,Fire Emergency
69,33.7,1800,1,Fire Emergency
70.5,44,1030,1,Fire Emergency
70,44,908,1,Fire Emergency
69.8,34.5,1762,1,Fire Emergency
68.6,20.5,2181,1,Fire Emergency
52.4,30.4,930,1,Fire Emergency
81.5,34.1,1118,1,Fire Emergency
81,40.1,1538,1,Fire Emergency
77.3,41.5,2113,0,Fire Emergency
52.1,41.2,2066,1,Fire Emergency
75.5,14.5,1472,1,Fire Emergency
68.2,19.5,1798,0,Fire Emergency
48,16.5,1115,1,Fire Emergency
50.6,31.7,1175,1,Fire Emergency
71.2,24,1175,0,Fire Emergency
77.1,30.7,2168,1,Fire Emergency
64.2,41.7,1497,1,Fire Emergency
75.7,36.2,1097,1,Fire Emergency
61.1,38.1,1533,1,Fire Emergency
50.7,38.9,1827,1,Fire Emergency
84.9,18.5,1466,1,Fire Emergency
72.8,15.5,2151,1,Fire Emergency
72.6,42,1239,1,Fire Emergency
72.1,43.1,1396,1,Fire Emergency
51.1,33.6,1830,1,Fire Emergency
77.4,44,1105,1,Fire Emergency
46.4,26.3,2110,1,Fire Emergency
50.3,15.4,2037,1,Fire Emergency
72.4,29.9,2140,1,Fire Emergency
51.2,19.1,994,1,Fire Emergency
82.7,19.5,939,1,Fire Emergency
64.5,23,927,1,Fire Emergency
61.8,21,2075,1,Fire Emergency
49.4,11.3,1980,1,Fire Emergency
48.4,13.8,1786,1,Fire Emergency
54.1,31.8,974,1,Fire Emergency
46.6,25.2,1020,1,Fire Emergency
84.7,38.8,921,1,Fire Emergency
69.1,23.7,1853,1,Fire Emergency
82.7,20.7,1990,1,Fire Emergency
62.8,26.6,2093,1,Fire Emergency
55.1,24.2,1831,1,Fire Emergency
74.6,42.5,1516,1,Fire Emergency
68.1,39.5,1025,1,Fire Emergency
53.5,27.4,1954,1,Fire Emergency
56.2,41.9,1503,1,Fire Emergency
57,10.4,2027,1,Fire Emergency
57.2,20.2,1008,1,Fire Emergency
55.8,10.7,1918,1,Fire Emergency
73.2,18.4,1266,1,Fire Emergency
73.7,25.5,1381,1,Fire Emergency
58.9,44,1309,1,Fire Emergency
56.9,24.5,1325,1,Fire Emergency
64.8,37.4,1395,1,Fire Emergency
45.4,21.2,1573,1,Fire Emergency
66.6,44.9,1347,1,Fire Emergency
78.8,34.3,1908,1,Fire Emergency
47.4,22,1697,0,Fire Emergency
53.6,16.2,1339,1,Fire Emergency
66.7,24,1225,1,Fire Emergency
72.9,13.8,1449,1,Fire Emergency
83.5,32.3,1268,1,Fire Emergency
70.6,18.8,1864,1,Fire Emergency
73.9,11.4,1024,1,Fire Emergency
49,42.2,1184,1,Fire Emergency
52.8,36.5,1808,0,Fire Emergency
77,22.4,1200,1,Fire Emergency
62.9,29.1,2189,1,Fire Emergency
47.8,16.6,1608,1,Fire Emergency
68,25.8,1532,1,Fire Emergency
61.5,20.1,2095,1,Fire Emergency
69.1,18,1225,1,Fire Emergency
48.2,31.6,1857,1,Fire Emergency
52.2,30.9,1074,0,Fire Emergency
61.4,26.4,1017,1,Fire Emergency
61.3,43.8,953,1,Fire Emergency
55.3,14.6,1311,1,Fire Emergency
64.8,33.3,1086,1,Fire Emergency
62.4,10.4,1214,0,Fire Emergency
78.5,41.1,1356,1,Fire Emergency
49.2,12,1209,1,Fire Emergency
77.3,23,1460,1,Fire Emergency
47.2,31.2,926,1,Fire Emergency
59.5,40.7,1940,1,Fire Emergency
54.9,38.9,1617,1,Fire Emergency
81.5,35,1782,1,Fire Emergency
64,13.1,1140,1,Fire Emergency
59.2,17.9,1033,1,Fire Emergency
49.8,28.1,1555,1,Fire Emergency
74.1,17.5,1271,1,Fire Emergency
73,39.5,1523,1,Fire Emergency
70.8,11.3,1271,1,Fire Emergency
53.4,37.8,1758,1,Fire Emergency
58.5,40.8,1761,1,Fire Emergency
60.1,38.8,1358,1,Fire Emergency
52.5,19.1,1053,1,Fire Emergency
65.1,27.4,2183,1,Fire Emergency
59.9,25.7,1836,1,Fire Emergency
66.6,33.3,1904,1,Fire Emergency
54.4,37.6,1903,1,Fire Emergency
77.1,31.9,2147,1,Fire Emergency
67.7,13.1,1142,1,Fire Emergency
79.2,14,2166,0,Fire Emergency
79.4,29.8,1811,1,Fire Emergency
74,32.8,1405,1,Fire Emergency
47,25.4,1140,1,Fire Emergency
48,31.9,1516,1,Fire Emergency
49.3,30.8,1099,1,Fire Emergency
47,42,2093,1,Fire Emergency
57.1,29.5,1240,1,Fire Emergency
57.5,36.1,2188,1,Fire Emergency
64,38.5,1126,0,Fire Emergency
83.6,21.7,1347,1,Fire Emergency
61,31.9,1405,1,Fire Emergency
62.7,16.9,1533,0,Fire Emergency
69.6,28,1074,1,Fire Emergency
83.5,23.4,2012,0,Fire Emergency
70.9,14.9,1079,1,Fire Emergency
60.6,44.1,1984,1,Fire Emergency
63,42.4,1272,1,Fire Emergency
63.1,27.5,1820,1,Fire Emergency
55,29.9,1148,1,Fire Emergency
66,29.4,1053,1,Fire Emergency
47.8,21.2,1937,1,Fire Emergency
69.5,35.5,1287,1,Fire Emergency
83.4,18,1325,1,Fire Emergency
52.8,16.1,1155,1,Fire Emergency
76.6,13,2088,1,Fire Emergency
81.4,18,1536,1,Fire Emergency
77.3,22.6,916,1,Fire Emergency
52.7,25,1446,1,Fire Emergency
45.9,11.2,1029,1,Fire Emergency
52.1,11.3,1797,1,Fire Emergency
70.1,16.8,1290,1,Fire Emergency
51.9,40.9,1651,1,Fire Emergency
59.9,36.8,1725,1,Fire Emergency
70.7,31,1151,1,Fire Emergency
78.3,33.9,2189,1,Fire Emergency
73.7,41.7,2070,1,Fire Emergency
77.3,18.2,1940,1,Fire Emergency
48,14.5,1222,1,Fire Emergency
60.8,16.8,2055,1,Fire Emergency
82.1,19.3,2126,0,Fire Emergency
76.3,42.8,927,1,Fire Emergency
76.8,44.3,1486,1,Fire Emergency
78.6,19,1208,1,Fire Emergency
46.8,25.3,903,1,Fire Emergency
56.8,37,1441,0,Fire Emergency
48.4,24.6,2197,1,Fire Emergency
65.7,40.8,958,1,Fire Emergency
73.5,26.7,2087,1,Fire Emergency
74.6,12.4,1512,1,Fire Emergency
80.3,26.6,1855,1,Fire Emergency
76.3,23.2,1318,1,Fire Emergency
80.6,36.3,1824,0,Fire Emergency
52.7,15.8,1449,1,Fire Emergency
79,10.1,1990,1,Fire Emergency
82.6,37.2,2080,0,Fire Emergency
82.4,10.1,1823,1,Fire Emergency
58.8,33.5,1883,0,Fire Emergency
83.6,17.8,1993,1,Fire Emergency
46.4,30.6,1102,1,Fire Emergency
48.8,16.3,1360,1,Fire Emergency
51.8,13,1232,1,Fire Emergency
47.2,36.4,1832,1,Fire Emergency
54.2,13.7,1990,1,Fire Emergency
67.7,38.7,2060,1,Fire Emergency
71.7,43.5,1515,1,Fire Emergency
84.8,35.7,2191,0,Fire Emergency
58,31,1059,1,Fire Emergency
78.9,14.6,1253,1,Fire Emergency
61.9,14.9,1868,1,Fire Emergency
74.9,15.7,1302,1,Fire Emergency
83.1,10.7,1867,1,Fire Emergency
60.4,35.7,1231,1,Fire Emergency
72.8,23.1,952,1,Fire Emergency
73.3,14.7,1901,1,Fire Emergency
48.7,20.1,1191,1,Fire Emergency
70.3,26,2053,1,Fire Emergency
78.3,12.7,1789,1,Fire Emergency
48,11.5,941,1,Fire Emergency
70.9,40.9,1246,0,Fire Emergency
84.7,14.6,1658,1,Fire Emergency
58.9,41.7,1634,1,Fire Emergency
48.7,14.7,969,1,Fire Emergency
59.8,20.9,1885,1,Fire Emergency
82.5,40,2144,1,Fire Emergency
50.4,32.6,936,1,Fire Emergency
47,39,1082,1,Fire Emergency
58.8,28.7,1536,1,Fire Emergency
79.7,37.8,1476,0,Fire Emergency
73.2,32.2,1038,1,Fire Emergency
80.7,24.5,910,1,Fire Emergency
46,23.8,970,1,Fire Emergency
56.4,30,1637,1,Fire Emergency
82,36.9,1993,1,Fire Emergency
49.2,19.7,1603,1,Fire Emergency
75.7,41.9,1068,1,Fire Emergency
70.8,18,1448,1,Fire Emergency
79.7,37.9,1883,1,Fire Emergency
75,18.1,1688,1,Fire Emergency
70.5,21.5,1267,1,Fire Emergency
76,23.2,1380,1,Fire Emergency
83.7,34.4,2068,1,Fire Emergency
83.2,13.4,2012,1,Fire Emergency
48.7,30.6,2148,0,Fire Emergency
56.4,25.8,969,1,Fire Emergency
83.9,26.7,2066,1,Fire Emergency
77.6,19.2,953,1,Fire Emergency
51.5,14.2,1822,1,Fire Emergency
84.8,41,1865,1,Fire Emergency
66.7,22.5,1666,0,Fire Emergency
58.2,21.3,1709,1,Fire Emergency
82.7,21.5,1175,1,Fire Emergency
55.9,31.9,1466,1,Fire Emergency
56,27,1785,1,Fire Emergency
64.1,40.9,2145,1,Fire Emergency
71.3,17.1,2117,1,Fire Emergency
60.5,12.8,1462,1,Fire Emergency
78.8,29.9,1470,0,Fire Emergency
79.5,13.7,1504,1,Fire Emergency
79.2,14.4,1606,1,Fire Emergency
47,40.7,1450,1,Fire Emergency
72.4,28.3,1550,1,Fire Emergency
53.2,25.6,2086,1,Fire Emergency
61,40.9,1278,1,Fire Emergency
60.5,37.6,1398,1,Fire Emergency
80.9,10.2,1312,1,Fire Emergency
52.5,27.7,1324,1,Fire Emergency
45.9,11.1,1476,1,Fire Emergency
58.6,26.5,1751,1,Fire Emergency
76.2,24,1093,1,Fire Emergency
68.2,42.4,902,1,Fire Emergency
71.3,37.3,1589,0,Fire Emergency
77.6,21.8,1243,1,Fire Emergency
74.7,33.8,1666,1,Fire Emergency
67.5,35.2,1355,1,Fire Emergency
52.8,21.5,1532,1,Fire Emergency
45.1,29.6,1313,0,Fire Emergency
54.1,27.9,1350,0,Fire Emergency
70.6,28.1,1268,0,Fire Emergency
45.1,42.1,959,1,Fire Emergency
84.1,22.2,1362,1,Fire Emergency
75.6,23.2,1692,1,Fire Emergency
80.3,31.3,1182,1,Fire Emergency
47,43.9,1771,1,Fire Emergency
62.6,38.9,1418,1,Fire Emergency
63.5,31.1,1875,1,Fire Emergency
84.7,19.7,1452,1,Fire Emergency
60.9,31.6,957,1,Fire Emergency
72,43,1162,1,Fire Emergency
84,38.1,1432,1,Fire Emergency
83,33,957,1,Fire Emergency
56.8,20,2120,1,Fire Emergency
78.9,11.1,1593,1,Fire Emergency
65.7,43.2,2127,1,Fire Emergency
68.9,11.8,1801,1,Fire Emergency
83.1,23.4,1242,1,Fire Emergency
67.6,30,1400,1,Fire Emergency
75.7,38.8,1259,1,Fire Emergency
61.7,37.1,1092,1,Fire Emergency
67.4,14.5,909,1,Fire Emergency
58.5,36.4,1392,1,Fire Emergency
48.4,40.3,1066,1,Fire Emergency
85,38.9,1226,0,Fire Emergency
49.4,42.2,1775,1,Fire Emergency
60.8,37.2,972,1,Fire Emergency
81.1,39.1,2074,1,Fire Emergency
75.2,41.3,1888,1,Fire Emergency
77,14.9,1960,1,Fire Emergency
46.8,44.6,1097,1,Fire Emergency
45.2,41.5,1136,1,Fire Emergency
62.8,33,1039,0,Fire Emergency
67.8,22.4,1587,1,Fire Emergency
49,30.4,1433,1,Fire Emergency
48,19.9,1944,1,Fire Emergency
79,22.3,1691,1,Fire Emergency
49.3,23.4,2106,1,Fire Emergency
45.5,37.4,2038,1,Fire Emergency
75.7,26.6,1629,1,Fire Emergency
68.9,22.5,1265,1,Fire Emergency
74,43.6,1491,1,Fire Emergency
59.7,19.2,1738,1,Fire Emergency
